advice_date	observation_id	original_crop_name	advice_text_english
2013-01-17	ap_kur_mah_mah_0006_aug09_12_maiz_a_2007-01-14	Maize	APPLY CARBOFURAN 3G GRANULES IN WHORLS @ 3 Kg/ac during 20-25 days age OR SPRAY MANOCROTOPHOS @ 1.6.ml/Lt to prevent stem borer     
\nREPEAT GRANULE APPLICATION BEFORE 45 DAYS AGE  
2013-01-17	ap_kur_nan_buk_0003_aug12_9_maiz_a_2007-01-14	Maize	   NO PP MEASURES REQUIRED  
\n
2013-01-17	ap_kur_nan_kot_0008_aug12_0_maiz_a_2007-01-14	Maize	   NO PP MEASURES REQUIRED  
2013-01-17	ap_kur_nan_bil_0008_aug12_9_rice_a_2007-01-14	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP  PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_buj_0001_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_buj_0002_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\n
2013-01-20	ap_kur_gad_buj_0003_jul12_0_rice_a_2007-01-11	Rice	 Observe for blast & spray tricyclazole @ 0.6g or isoprothiolane @ 1.5ml per litre . 2 - 3 SPRAYS AT 15 DAYS INTERVAL  
\n
2013-01-20	ap_kur_gad_gad_0003_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_gad_0004_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_gad_0005_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_man_0001_aug12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_man_0002_jul12_0_rice_a_2007-01-11	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_nan_bil_0009_aug12_9_rice_a_2007-01-14	Rice	Apply fertiliser at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\n
2013-01-20	ap_kur_nan_bil_0010_aug12_9_rice_a_2007-01-14	Rice	Apply fertiliser at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\n
2013-01-20	ap_kur_nan_buk_0009_aug12_9_rice_a_2007-01-14	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_nan_buk_0010_aug12_9_rice_a_2007-01-14	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_nan_kot_0010_sep12_0_rice_a_2007-01-14	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_gad_gad_0001_jul12_0_maiz_a_2007-01-11	Maize	No avised
2013-01-20	ap_kur_mah_gaj_0013_jan13_6_rice_b_2007-01-17	Rice	Just planted crop
\nApply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_mah_gaj_0022_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_mah_gaj_0023_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_mah_see_0002_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_mah_see_0005_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_mah_see_0008_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-20	ap_kur_nan_ayy_0009_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-21	ap_kur_nan_gop_0010_jan13_6_bana_b_2007-01-17	Banana	    NO PP MEASURES REQUIRED
\nAPPLY 45 Kg UREA + 35 Kg MOP PER ACRE BY PLACEMENT
\n
2013-01-21	ap_kur_nan_gop_0011_jan13_6_bana_b_2007-01-17	Banana	     NO PP MEASURES REQUIRED
\nAPPLY 45 Kg UREA + 35 Kg MOP PER ACRE BY PLACEMENT
\n
2013-01-21	ap_kur_mah_gaj_0018_jan13_6_maiz_b_2007-01-17	Maize	APPLY CARBOFURAN 3G GRANULES IN WHORLS @ 3 Kg/ac during 40-45 days age OR SPRAY MANOCROTOPHOS @ 1.6.ml/Lt to prevent stem borer     
\n
2013-01-21	ap_kur_nan_gop_0007_jan13_6_maiz_b_2007-01-17	Maize	   NO PP MEASURES REQUIRED  
2013-01-21	ap_kur_nan_gop_0008_jan13_6_maiz_b_2007-01-17	Maize	NO PP MEASURES REQUIRED  
2013-01-21	ap_kur_nan_gop_0009_jan13_6_maiz_b_2007-01-17	Maize	   NO PP MEASURES REQUIRED
\n  APPLY 50  Kg UREA PER ACRE
\n
2013-01-21	ap_kur_nan_gop_0012_jan13_6_maiz_b_2007-01-17	Maize	   NO PP MEASURES REQUIRED  APPLY 50  Kg UREA PER ACRE
\n
2013-01-21	ap_kur_nan_ayy_0010_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-21	ap_kur_nan_ayy_0011_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-21	ap_kur_nan_gop_0001_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-21	ap_kur_nan_gop_0005_jan13_6_rice_b_2007-01-17	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-21	ap_kur_nan_cha_0003_dec12_26_must_b_2007-01-17	Mustard	NO PP REQUIRED NOW.   
2013-01-21	ap_kur_nan_cha_0007_dec12_26_must_b_2007-01-17	Mustard	   NO PP REQUIRED NOW.   
2013-01-21	ap_kur_nan_ryo_0001_dec12_26_must_b_2007-01-17	Mustard	  NO PP REQUIRED NOW.   
2013-01-21	ap_kur_nan_ryo_0007_jan13_6_must_b_2007-01-17	Mustard	  NO PP REQUIRED NOW.   
2013-01-21	ap_kur_mah_gaj_0003_jan13_6_bana_b_2007-01-17	Banana	     NO PP MEASURES REQUIRED   
2013-01-21	ap_kur_mah_gaj_0005_jan13_6_bana_b_2007-01-17	Banana	    NO PP MEASURES REQUIRED 
\nAPPLY 45 Kg UREA + 35 Kg MOP PER ACRE BY PLACEMENT
\n  
2013-01-21	ap_kur_nan_gop_0009_jan13_6_bana_b_2007-01-17	Banana	     NO PP MEASURES REQUIRED  
\n APPLY 45 Kg UREA + 35 Kg MOP PER ACRE BY PLACEMENT
\n
2013-01-23	ap_kar_vee_pot_0005_aug12_5_turm_a_2007-01-22	Turmeric	  NO PP MEASURES REQUIRED.
\nSTART HARVEST AFTER DRYING OF ALL LEAVES  
2013-01-23	ap_kar_vee_pot_0010_dec12_11_turm_a_2007-01-22	Turmeric	  NO PP MEASURES REQUIRED.
\n  \tSTART HARVEST AFTER DRYING OF ALL LEAVES  
\n
2013-01-23	ap_kar_vee_pot_0005_jan13_15_gree_a_2007-01-22	Greengram	Spray any systemic insecticides ( Dimethoate / Monocrotophos / Acephate )combining with neem oil
2013-01-23	ap_kar_elk_gop_0012_aug12_12_mang_a_2007-01-22	Mango	 Observe for Mango hoppers  & spray any systemic insecticides combined with neem oil @ 3 ml per Lt. water.  
\n
2013-01-23	ap_kar_elk_gop_0014_aug12_14_mang_a_2007-01-22	Mango	 Observe for Mango hoppers  & spray any systemic insecticides combined with neem oil @ 3 ml per Lt. water.  
\n
2013-01-23	ap_kar_sai_ray_0009_aug12_9_citr_a_2007-01-21	Citrus	   No PP measures required.\t
2013-01-23	ap_kar_sai_ray_0010_oct12_10_citr_a_2007-01-21	Citrus	SPRAY ZINC SULPHATE @ 5 gm + MAGNESIUM SULPHATE @ 2 gm + FERROUS SULPHATE @ 2 gm + MANGANESE SULPHATE @ 2 gm +BORAX @ 1 gm + LIME @ 6 gm + UREA @ 10 gm PER Lt WATER.  4 SPRAYS PER YEAR ON LEAVES & AT FRUIT FORMATION STAGE.
\n
2013-01-23	ap_kar_elk_gop_0011_aug12_11_chil_a_2012-01-22	Chilli	Spray monocrotophos @ 1.5 ml or Phosalone @ 3ml or Acephate @ 1.5 gm or fipronil @ 2 ml per Lt water.
\nAdd neem oil @ 3 ml / lt
\n
2013-01-23	ap_kar_sai_ram_0005_nov12_22_grou_a_2007-01-21	Groundnut	For tikka leaf spot  spray mancozeb @ 2g + carbendazim @ 1g per litre water twice at 10 day interval for tikka leaf spot.
\nFor Tobacco Caterpillar - Adopt IPM practices 
\n
2013-01-23	ap_kar_bhe_man_0015_nov12_22_maiz_a_2012-01-22	Maize	   NO PP MEASURES REQUIRED  
2013-01-23	ap_kar_bhe_man_0016_nov12_22_maiz_a_2007-01-22	Maize	NO PP MEASURES REQUIRED  
2013-01-23	ap_kar_elk_gop_0001_dec12_19_maiz_a_2007-01-22	Maize	   NO PP MEASURES REQUIRED  
\nAPPLY  35 Kg UREA PER ACRE
\n
2013-01-23	ap_kar_vee_pot_0004_dec12_0_maiz_a_2007-01-22	Maize	NO PP MEASURES REQUIRED  
2013-01-23	ap_kar_sai_ram_0006_dec12_19_maiz_a_2007-01-21	Maize	   NO PP MEASURES REQUIRED 
\n APPLY  35 Kg UREA PER ACRE
\n
2013-01-23	ap_kur_gad_gad_0001_jul12_0_maiz_a_2007-01-21	Maize	   NO PP MEASURES REQUIRED  
2013-01-23	ap_kur_gad_bol_0006_jul12_6_redg_a_2007-01-19	Redgram	No advise
2013-01-23	ap_kur_gad_bol_0007_jul12_7_redg_a_2007-01-19	Redgram	no advise
2013-01-23	ap_kur_gad_gad_0012_jul12_0_cott_a_2007-01-22	Cotton	PICK COTTON & LEAVE 
\n ANY MEASURES INVOLVES COST WHICH IS NOT ECONOMICAL
\n
2013-01-23	ap_kur_gad_man_0010_jul12_0_cott_a_2007-01-22	Cotton	\tNo PP measures required\t
\nPICK COTTON 
2013-01-23	ap_kur_gad_gad_0008_jul12_0_chil_a_2007-01-21	Chilli	\tNo PP measures required\t
2013-01-23	ap_kur_gad_pes_0013_jan13_0_grou_a_2007-01-21	Groundnut	\t\tAPPLY 200 KG GYPSUM PER ACRE BEFORE PEGGING
\n
2013-01-23	ap_kur_gad_pes_0014_jan13_0_grou_a_2007-01-21	Groundnut	\t\tAPPLY 200 KG GYPSUM PER ACRE BEFORE PEGGING
\n
2013-01-23	ap_kur_gad_pes_0015_jan13_0_grou_a_2007-01-21	Groundnut	\t\tAPPLY 200 KG GYPSUM PER ACRE BEFORE PEGGING
\n
2013-01-23	ap_kur_gad_pes_0016_jan13_0_grou_a_2007-01-21	Groundnut	spray mancozeb @ 2g + carbendazim @ 1g per litre water twice at 10 day interval for tikka leaf spot.
\nspray ferrous sulphate @ 5g + citric acid @ 1g per litre water
\n
2013-01-23	ap_kur_gad_pes_0017_jan13_0_grou_a_2007-01-21	Groundnut	\tAPPLY 200 KG GYPSUM PER ACRE BEFORE PEGGING
\n
2013-01-23	ap_kur_ban_par_0001_aug12_0_cott_a_2007-01-19	Cotton	For Mealy bug Spray triazophos@ 3 ml or profenophos @ 3 ml or acephate @ 2 g per Lt water.
\nAdd Sticker viz., Indtron or sandovit.
\n
2013-01-23	ap_kur_ban_par_0004_aug12_0_cott_a_2007-01-19	Cotton	  SPRAY BORAX @ 1.0 TO 1.5 gr PER Lt. 2 SPRAYS AT WEEKLY INTERVAL.
\n
2013-01-23	ap_kur_gad_gad_0009_jul12_0_chil_a_2007-01-21	Chilli	No PP measures required.   
2013-01-23	ap_kur_gad_gad_0010_jul12_0_chil_a_2007-01-21	Chilli	   No PP measures required.    
2013-01-23	ap_kur_gad_man_0006_jul12_0_chil_a_2007-01-21	Chilli	   No PP measures required.    
2013-01-23	ap_kur_gad_man_0007_jul12_0_chil_a_2007-01-21	Chilli	   No PP measures required.    
\nFor Fruit rot - spray mancozeb @ 2.5 g or carbendazim @ 1 g per Lt water
\n
2013-01-23	ap_kur_gad_man_0008_jul12_0_chil_a_2007-01-21	Chilli	Spray Wettable Sulphur @ 3 gm or Karathane @ 1 ml or Benomyl 1 ml per Lt. 2 - 3 sprays at 10 days interval. Target spray on under side of leaf.
\n
2013-01-23	ap_kur_gad_pes_0006_jul12_0_chil_a_2007-01-21	Chilli	Spray monocrotophos @ 1.5 ml or Phosalone @ 3ml or Acephate @ 1.5 gm or fipronil @ 2 ml per Lt water.   Add neem oil @ 3 ml / lt
\n
2013-01-23	ap_kur_gad_pes_0007_jul12_0_chil_a_2007-01-21	Chilli	spray mancozeb @ 2.5 g or carbendazim @ 1 g per Lt water
\n
2013-01-23	ap_kur_pan_bal_0005_aug12_9_chil_a_2007-01-22	Chilli	Spray Wettable Sulphur @ 3 gm or Karathane @ 1 ml or Benomyl 1 ml per Lt. 2 - 3 sprays at 10 days interval. Target spray on under side of leaf.
\n
2013-01-23	ap_kur_pan_bal_0007_aug12_9_chil_a_2007-01-22	Chilli	SPRAY TWICE ZINC SULPHATE @ 2 gm PER Lt AT 10 DAYS INTERVAL
\n
2013-01-23	ap_kur_pan_bal_0001_aug12_9_chil_a_2007-01-22	Chilli	   No PP measures required.    
2013-01-23	ap_kur_pan_bhu_0001_nov12_8_chil_a_2007-01-22	Chilli	SPRAY TWICE ZINC SULPHATE @ 2 gm PER Lt AT 10 DAYS INTERVAL
\n
2013-01-23	ap_kur_pan_bhu_0002_jan13_8_must_b_2007-01-22	Mustard	   NO PP REQUIRED NOW.   
2013-01-23	ap_kur_pan_bhu_0010_jan13_7_must_b_2007-01-22	Mustard	  NO PP REQUIRED NOW.   
2013-01-23	ap_kur_pan_ner_0008_jan13_8_sunf_b_2007-01-22	Sunflower	   NO PP REQUIRED NOW.   
2013-01-23	ap_kur_pan_ner_0004_jan13_8_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n`
2013-01-23	ap_kur_pan_ner_0007_jan13_8_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_pan_pan_0002_jan13_6_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_pan_pan_0005_jan13_6_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_pan_pan_0006_jan13_6_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_pan_pan_0006_jan13_6_rice_b_2007-01-22	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_gad_buj_0011_jan13_0_rice_a_2007-01-21	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule 
\n
2013-01-23	ap_kur_gad_buj_0012_jan13_0_rice_a_2007-01-21	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule 
\n
2013-01-23	ap_kur_gad_gad_0015_jan13_0_rice_a_2007-01-21	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-23	ap_kur_gad_gad_0016_jan13_0_rice_a_2007-01-21	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule 
\n
2013-01-24	ap_kur_ban_ban_0006_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-24	ap_kur_ban_ban_0007_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\n
2013-01-24	ap_kur_ban_ban_0008_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-24	ap_kur_ban_ban_0009_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-24	ap_kur_ban_ban_0010_aug12_0_rice_a_2007-01-19	Rice	   At present no PP measures required  
2013-01-24	ap_kur_ban_bho_0008_aug12_0_rice_a_2007-01-19	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule 
\n
2013-01-24	ap_kur_ban_bho_0009_aug12_0_rice_a_2007-01-19	Rice	 Observe for blast & spray tricyclazole @ 0.6g or isoprothiolane @ 1.5ml per litre . 2 - 3 SPRAYS AT 15 DAYS INTERVAL  
\n
2013-01-24	ap_kur_ban_bho_0010_aug12_0_rice_a_2007-01-19	Rice	 \tAt present no advise. 
\n Plant at 25 days age (2-3 leaves).
\n
2013-01-24	ap_kur_ban_kak_0005_aug12_0_rice_a_2007-01-19	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
\n
2013-01-24	ap_kur_ban_kak_0006_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-24	ap_kur_ban_kak_0007_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\n
2013-01-24	ap_kur_ban_kak_0008_aug12_0_rice_a_2007-01-19	Rice	spray chlorpyriphos @ 2.5 ml or profenophos @ 2ml or monocrotophos 36SL @ 1.6 ml per litre. or apply cartep hydrochloride 4G @8 kg per acre. Before spraying drag rope across field to make leaves open
\n
2013-01-24	ap_kur_ban_kak_0009_aug12_0_rice_a_2007-01-19	Rice	No PP measures required
\napply 50 - 60 kg urea / acre as per schedule 
\n
2013-01-24	ap_kur_ban_san_0006_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
\nPlant is in transition stage and new leaves will be healthy after establishment.
\n
2013-01-24	ap_kur_ban_san_0007_aug12_0_rice_a_2007-01-19	Rice	Apply fertiliser if not applied at planting. @ 76 Kg UREA + 200 Kg SSP + 50 Kg MOP / 35 Kg UREA + 150 Kg SSP + 10 Kg MOP PER ACRE.
\nAlso apply Zinc sulphate @ 20 kg per acre  
\nMAKE ALLEWAYS AFTERWARDS
